element,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30,Gene_31,Gene_32,Gene_33,Gene_34,Gene_35,Gene_36,Gene_37,Gene_38,Gene_39,Gene_40,Gene_41,Gene_42,Gene_43,Gene_44,Gene_45,Gene_46,Gene_47,Gene_48,Gene_49,Gene_50,CellType
a2162,2.887473993,1.529510261,1.775059897,2.772760988,1.203777079,1.852612226,2.054419924,1.497324913,0.322571401,2.809133396,3.729643759,1.109490981,1.997518548,1.817095543,3.635635814,1.901647871,0.918578425,6.239432747,1.071251189,0.915102475,0.669069008,1.557839023,2.270430954,0.978703075,2.153729259,0.237364161,2.36961139,1.177497903,0.531302648,5.416633241,0.627043682,2.80429078,0.273933716,1.430234951,3.237875531,5.025792163,2.772497313,0.991322288,1.186428458,3.551990268,3.971352084,1.18655938,2.705558551,1.947270627,2.259386782,1.397313995,1.217409814,0.224836907,2.467803847,0.594776489,NK
a2163,2.580609264,2.427309846,1.510829991,5.453221197,1.505266357,4.35950269,1.61511254,2.263271581,1.260605486,0.872485259,2.101681188,4.643505018,0.984715815,0.484725771,1.07011594,0.674592485,1.88163895,1.34534981,1.352460677,1.860411837,1.363722397,0.648581201,5.308467667,0.336592382,3.387456582,2.064128623,2.4463538,2.281405824,0.932101049,2.375055341,1.208152866,2.960219051,1.088099016,0.387387905,1.398153271,3.47798879,1.021907001,1.935085736,2.36688262,3.796742492,0.264553506,1.218212887,1.586091994,3.385451254,5.314844356,1.097497105,1.045126653,3.34449451,1.604588033,3.391473317,NK
a2164,3.498008708,1.816085087,2.174856539,2.122121074,1.330615436,1.385152217,1.521947562,2.009187582,1.067793598,0.720170133,0.233277946,1.916482185,1.114023548,0.071409426,6.591277358,0.44407271,2.897571043,1.713776159,2.283231825,1.070333892,1.581943812,2.570273195,0.529186442,2.558765716,3.582069056,0.258683582,1.856641224,0.818284866,0.906549429,1.587425028,1.364204075,2.382557552,1.907420582,1.597111548,0.118831535,1.512994493,1.504213797,1.740087787,2.160945343,0.141041942,3.389279851,0.438001631,1.100705212,1.362338064,4.000374488,0.830136172,2.054698729,0.650679999,1.084153209,2.847587215,CD8 T
a2165,1.938178679,0.218666192,2.885682211,1.818158262,0.725254898,2.229663737,1.993212574,2.744973104,2.259400984,1.02430522,2.18051794,2.310713216,2.112436344,2.248580106,3.249022621,4.493946278,1.710772994,0.838072033,1.141650921,1.798353983,0.411170552,2.157467367,2.963024262,5.080580779,1.06371867,1.976310666,0.825780701,1.163618105,2.896479398,2.346031035,1.143819148,1.677382222,1.151352373,6.30743049,0.806312427,0.716451055,2.458775019,3.623751192,1.494394293,2.556732555,0.660642034,4.077641708,1.691360182,1.017045654,4.540153763,1.826814754,2.420694758,1.43490309,0.121434787,2.763613346,CD4 T
a2166,2.956122317,0.302419984,1.38626119,1.023916168,1.3236642,2.292359392,2.230001471,1.261203862,3.595158948,0.663719833,0.495004258,0.433532192,4.299649584,3.157131125,4.271643279,0.987040433,1.068433652,0.625694008,0.735848269,1.391503763,3.733341363,0.524737254,2.876213426,1.458453306,2.677709233,0.769490743,1.575393864,4.692912214,2.379467078,4.633332044,1.434742682,0.758474077,2.480926595,0.214037948,0.390397945,0.697418545,1.196691402,1.975562094,0.612793121,0.455878728,1.200118155,5.427979692,1.888267462,0.464096075,1.379123252,0.554852039,2.202057463,1.285511566,3.211704471,2.546648855,CD4 T
a2167,1.514497814,1.679231117,3.51783689,2.588747397,2.078933133,1.111852168,2.8732825,0.909224848,0.782427865,2.071321019,1.629662023,1.571596296,1.13730602,3.447679614,3.579340065,1.656522574,1.5420825,3.630615807,0.516849211,1.013832425,0.557348898,0.530216079,2.836870146,1.28410393,5.790255477,2.604473264,1.090954908,4.085452917,2.106594238,2.93754373,4.592788572,3.718975174,2.25688559,1.462519881,1.693960461,0.820369365,1.778726188,1.201271,0.849837292,1.938689292,1.812791595,0.626808735,0.837703197,1.052143949,3.533579971,2.167220439,3.709332835,0.430727679,1.658899945,0.655914014,NK
a2168,2.167958492,3.586938944,4.23060205,1.640855663,2.332961102,0.095514322,2.245197516,1.623872128,2.819115259,0.90657852,0.218209133,2.270213602,0.637486925,2.382011046,2.236693303,3.53423973,0.579615487,0.883774371,2.159474004,2.719592122,3.784458162,1.801818727,1.847619244,5.04967596,5.921282579,0.250148086,1.62694538,1.628865894,3.736678209,1.690292112,0.070106185,1.242969746,0.770013954,1.511694431,1.046530557,5.631968626,3.212032748,5.483115126,1.007221806,0.377272255,0.57385503,2.197638949,1.095178805,0.973816834,3.198922463,1.340337713,4.545894069,1.602786745,2.362640959,1.514310769,CD8 T
a2169,1.143955012,1.123831724,1.560840218,4.454120999,3.386786727,0.168692727,2.023648068,2.767456597,0.330365705,5.953253368,0.411822558,2.385145646,3.10087032,0.761820475,1.560570566,1.266034762,2.660375319,1.129750151,0.73888187,0.980826324,1.014409591,0.910250055,1.237868792,3.018775781,0.4487432,3.539139107,2.599817689,0.670901965,1.948909601,1.150600275,3.978668615,2.477345953,0.237406563,0.849582483,1.073148938,3.227760837,1.68195442,3.763011149,2.055721764,3.13841405,2.738979827,0.661890928,2.550921035,1.400820203,1.96512425,3.147477936,6.540992186,0.56260638,1.224729325,2.603820572,CD8 T
a2170,0.554304756,1.291434557,1.620046349,1.485299184,1.630492529,1.44925392,1.596322788,0.922454207,2.047004551,6.178279923,3.402433784,0.414096272,0.86571453,1.000900559,2.587817779,1.7180742,1.134639289,0.66340811,0.821200339,1.061346299,0.458465126,1.833329138,1.314716935,2.009194881,0.930751073,2.865856721,1.95487083,2.222255801,0.389960687,0.530707617,2.90967614,1.929460456,2.351717909,1.798585841,0.709662434,1.387182849,1.497679573,4.171305066,1.521597342,3.51978206,2.834115812,2.877402189,2.202109974,1.015462783,0.754494034,2.152254277,1.611948651,1.365108321,0.502023536,1.733783006,CD8 T
a2171,1.853407422,1.328472007,0.876126521,3.618668924,7.947791803,2.124531089,3.252765467,2.407316431,1.140445647,1.781949598,1.783494125,0.780505919,0.850024248,0.804948403,2.95126193,2.31313715,3.443779689,1.86527797,1.592073763,1.277188279,0.442581862,2.689593875,2.720000221,3.266584675,0.781479983,2.654870142,1.162735469,0.384358205,1.69159274,2.94526261,1.051599409,1.192465598,1.834596633,3.165693137,2.388810568,2.554014814,3.25731316,0.989594591,3.674794388,3.05396714,1.607810477,1.676406026,2.076524772,1.534086504,0.732298905,0.324288803,0.574651118,1.615453474,0.592592728,4.065738608,CD4 T
a2172,0.911008866,3.959794224,2.559441004,1.158695107,1.30027365,1.4565451,1.72112839,0.575494685,0.915790067,1.62295827,1.713023301,1.42536979,1.04851225,1.326205887,1.277688813,0.111779704,2.579234812,2.339361208,1.583448107,3.482230041,0.740310339,0.472707753,0.872314989,1.578447515,0.138666898,4.372445401,0.556587738,0.082550214,3.239082211,1.508127447,1.272703366,1.790387192,3.21451992,1.959022121,2.705531491,2.113579285,1.997458407,1.895075002,0.761719801,2.098337971,1.18752314,2.097357864,4.00702058,1.8685526,0.281377509,0.633243916,2.616120286,2.462978017,2.610156413,0.563617142,CD4 T
a2173,1.250803234,0.280211813,1.658963506,1.109521102,2.698091784,2.433089694,0.863284515,0.79274729,1.298503736,2.580197124,0.685140832,0.296499004,1.903839422,3.327395014,0.314880326,3.96622492,1.219954187,4.411664697,2.396658713,1.093705883,0.343606811,0.924100055,1.157624209,3.972745427,1.712482814,0.918683294,0.327922893,2.306317022,2.210882508,0.651457313,2.89233795,2.426515828,1.326444506,0.071585441,3.018699688,0.946108375,3.828674073,3.233079908,0.334133179,1.205763863,1.428496666,2.603906058,0.970880388,2.751748754,0.232984704,0.34986121,2.528981908,0.716531274,0.483351575,1.236398144,B
a2174,2.822801045,1.999696549,0.816123777,0.719009783,4.21469506,1.808958171,0.290127709,0.825133183,1.290428191,2.018855661,0.797465446,1.235750313,1.154864578,2.113875777,5.428125053,2.568274528,0.535937282,2.295961576,2.601583874,2.613420153,2.939839516,2.338424594,1.62257516,3.249147875,0.733662202,2.598576667,1.1089615,1.911257533,2.404712574,1.239064547,1.41015561,2.247927427,1.994721067,2.047534109,2.742806627,0.611878496,1.841434976,1.41421257,1.275205842,0.423398768,3.555290994,3.944778415,1.2908668,1.611171378,1.556264525,1.890106857,2.426050248,0.766217398,0.296288693,2.217882283,CD8 T
a2175,1.321105861,3.821520677,0.537064555,1.260656824,2.993069225,1.244030551,1.082823656,2.289871393,1.717811255,1.239449691,3.353912322,0.605232328,1.2734327,0.71223704,1.298200691,0.606278886,1.214278754,1.36830898,0.974567749,0.932458607,1.572753858,1.477140629,0.62526939,0.382459379,1.898006792,0.386304185,0.873883054,1.288117843,0.211820065,2.277528867,1.278605788,1.967519739,1.729981818,0.671814352,0.984450056,3.035297626,1.507805175,1.399348249,0.943429174,0.837132786,0.974047812,0.997023299,2.932044343,1.125474508,2.018814459,0.336322349,4.095634221,0.811388439,1.312899734,2.207057162,CD4 T
a2176,2.593941563,1.625513898,1.127957014,10.91099663,0.830223444,1.748817411,0.428232742,3.615986913,0.707466546,1.712352713,0.575848274,0.422885141,1.274634634,0.533400035,3.184507563,2.394765521,0.546330141,2.598625959,3.840120398,2.090710292,1.541259335,2.424498522,2.957010691,1.463431715,0.107841091,0.307462134,3.061243827,0.608805597,2.943870541,1.345823785,1.359651655,1.675472756,0.84980514,0.752915875,0.810666847,3.531015126,1.373605999,2.942961866,3.352209702,0.235526115,0.896460641,0.869219789,2.616789746,0.858890633,4.193558457,1.000047968,0.138992533,2.480134329,2.645278442,0.501358407,CD8 T
a2177,0.360203035,0.745524029,0.298510567,0.481235671,1.943234158,1.572521851,0.987654289,1.443138544,5.429347504,3.122410214,1.356541161,0.949825228,2.079702715,0.648967492,5.214839705,0.152899536,5.52564608,0.334487355,1.487982577,2.195144525,0.366896952,0.260604754,6.309010449,5.426180921,2.651128091,1.377117624,1.398400312,1.134974313,0.640707727,2.213389489,1.516302996,2.579371424,2.49485881,1.394171399,1.745280056,0.792819325,5.552867085,0.877366534,1.367365244,0.399583536,4.917409629,1.903947733,2.772753613,0.843259389,1.168241983,3.607426711,0.917046083,3.210154543,0.206547238,3.841576335,B
a2178,1.233776293,2.307236987,1.102101476,4.379974047,2.842044064,1.399070707,2.444759802,2.127548531,3.043559254,0.816343734,1.253087159,0.307653067,2.202562196,2.968726815,1.132052396,1.270573353,0.572728803,4.051642615,8.384908495,5.746840146,2.784915508,3.378335774,0.757036669,1.155133076,0.732475321,2.06635904,6.350090675,3.108513409,1.411520262,0.470096811,1.4578145,2.039191386,2.94072816,5.325407754,1.172621877,3.137672881,2.993921659,1.760061682,1.09549289,2.483267871,2.232201663,2.025293798,2.333545395,1.774442099,3.64178991,0.636997992,0.149814741,1.608441796,3.724004735,0.712676302,B
a2179,0.984951205,3.427655582,0.969156246,4.471156116,1.831444191,3.58499695,0.991870908,1.796602451,0.439484738,1.776305999,4.006327193,3.004430949,2.00516793,5.294081081,3.528981555,0.776835332,2.261055722,1.725156945,5.247155833,0.679075675,0.357230124,2.774498598,5.936788203,3.276185666,0.738068783,1.934366652,0.573146536,1.293931658,1.694645226,1.593701649,0.968473833,2.304260267,1.214419625,0.847867781,3.634783348,3.659706634,1.043675345,1.436541171,2.107522524,0.159988987,0.712560455,0.411340904,0.539135566,1.817975396,3.088516659,0.456194669,1.150977941,1.428547148,2.797730371,2.320680242,NK
a2180,1.507944052,0.895465573,3.013737165,0.931682602,0.605433395,0.673111829,1.663420365,1.055068122,7.111466071,1.422663683,1.41002046,1.697712366,1.145035233,2.751465581,1.375733871,2.255931352,0.659763915,2.720632682,6.925456531,4.048451589,2.397780709,2.529103032,2.3631769,4.216707889,2.455615689,1.904089539,2.663621112,2.085556011,0.505223355,2.028347344,3.923514228,1.459372679,0.61166313,2.941422572,1.828175792,1.655249498,0.939250696,1.478269773,6.278844913,1.857154247,1.742488462,3.099777934,1.648679419,1.873859645,0.617582557,3.073327661,0.644215423,4.1732174,2.558130228,0.376737026,CD4 T
a2181,1.690362993,1.382178258,0.982314681,0.707030579,1.486697312,2.039817844,2.085791596,4.487115694,2.171537101,0.599146494,2.488031854,0.747996523,1.406353315,3.225126286,1.619248392,1.673615524,5.46245967,2.330163938,1.337254481,6.760834269,1.207405674,1.03599429,0.504994255,2.414857033,4.280380581,0.977961337,0.084922384,3.264918704,1.174364048,1.87686148,1.399784178,1.229961763,1.470549987,1.623249845,0.850344057,3.436753038,0.506180167,1.978713436,1.659587943,2.826423465,2.797355097,1.212660757,1.138693806,1.533439916,1.843384811,3.131284128,0.347340263,2.687614138,0.207942428,3.041366386,CD4 T
a2182,1.134319942,2.436198916,0.450188047,0.997342947,0.993162041,2.819817762,2.023362694,0.747626229,2.648045378,2.249533282,1.37742006,1.66971665,0.569208405,0.604656934,0.386359297,4.356100146,1.760259153,5.160434358,0.211669695,0.419280442,1.823656408,5.543680445,4.557553581,4.324660482,1.439529278,1.002829709,2.695656184,1.703918085,0.437667058,3.403613639,1.690847043,1.036027172,1.476735619,1.433106732,5.32174826,0.494693398,0.818098128,1.738256861,1.143952094,2.145649823,0.599175329,2.194509642,0.526727116,0.819468026,1.861717379,0.821482,0.992791196,2.652722533,1.054167775,1.440991636,B
a2183,2.432581777,1.61926144,6.57906162,5.20925284,2.99228398,2.069076173,2.953532113,2.495145477,1.847059967,1.107329579,0.449245169,0.378718494,0.095276768,0.659494483,2.475500674,0.903911837,1.101681036,3.120235163,2.404016668,0.304276637,1.83629331,0.645049932,0.61077228,0.265686988,1.609944293,1.902023346,3.91506491,1.399238582,4.151183536,1.370142813,0.759364923,1.515290892,3.644478819,2.50661502,3.458105178,3.809570345,0.496732726,3.009412999,0.2630202,1.712309112,3.352246958,5.077120325,1.307119618,1.713862765,1.875936703,6.761593005,2.057165814,3.737982657,2.065214355,0.730983314,CD8 T
a2184,0.65986572,0.493198097,0.413626784,1.514260635,3.335522723,5.49459231,1.750360602,0.904461995,1.653319601,0.58401374,2.45978115,0.97108347,1.319093951,4.066114809,2.334197992,1.912272431,0.355449718,0.688636679,0.65767839,0.759229713,3.985263259,0.618674076,5.644330741,3.204316744,0.942531303,1.855828927,2.647280235,1.857383462,1.631560417,0.690075263,2.033491938,2.289390025,1.57034879,5.389911293,2.830498934,0.901130339,2.130061965,0.167601412,1.625870126,1.297849004,1.50977576,1.779092512,2.649044683,1.783605623,2.205555715,1.02217693,1.593442833,1.80851155,6.542435686,1.186279537,CD4 T
a2185,3.638978692,1.566156451,2.497487617,2.159384339,0.430832027,1.569035234,0.572945085,4.577581187,4.651277238,1.039614145,0.963730333,1.923390531,1.237573524,4.547866456,2.615187326,0.249204203,1.304396804,1.712463664,0.314831662,1.242353289,2.153588238,0.745147116,2.392203618,0.48424312,2.748159094,1.543857775,2.376870027,1.159515104,2.440753019,1.996918547,0.808065223,1.868118827,1.578595452,2.769695525,2.180207746,3.670925428,2.774828536,6.365846219,0.984207273,1.544885826,3.274716539,0.407723588,0.579884796,1.162515975,2.168594611,3.237942276,0.538210221,1.703681072,2.55008083,2.713128364,CD8 T
a2186,0.70780331,1.521591378,6.117620632,4.366626379,0.751640952,0.079158612,3.795152865,3.485178672,1.866673274,1.252387035,3.554980805,0.237764811,0.312029658,3.950626059,0.788653613,0.653477427,3.277255736,2.166289416,1.975914569,3.226864302,6.740337256,4.965397946,2.209203018,0.754849102,4.667527356,4.218277377,0.834920767,1.010058691,1.63305213,4.704374009,2.736799342,3.169642668,4.957488336,0.74417465,2.6704612,5.225070595,2.372634842,1.128407406,2.403519516,4.362796991,2.024882609,0.346230654,1.82231701,1.884264849,2.409675094,2.991872355,1.013226013,2.723553602,2.552322455,4.535666375,CD8 T
a2187,3.168415731,1.740171379,1.326478386,2.578842136,3.010501475,0.614397801,1.406166774,1.003871516,0.849815468,0.442016731,2.820355731,3.005176631,0.976433077,1.474874371,0.873556668,2.936091363,2.485017002,2.369494033,2.15188404,1.911777448,2.170465501,3.006534489,1.023777496,1.614702525,2.57803654,1.403081719,1.993208982,1.10423436,1.262564549,2.303512333,0.568378178,0.766637801,1.134080957,1.263795482,2.890782709,1.169766201,3.683701156,0.806718277,1.053981296,0.444536934,0.657648227,1.163794892,2.821846288,0.702312055,1.430893428,1.919008231,2.091529007,2.742114396,2.388728717,2.816606345,NK
a2188,4.484003072,0.304342858,1.650318659,0.441893405,3.453279643,2.743012151,1.352843041,2.413833481,1.608753061,2.734570128,1.230504241,2.104900618,3.203915342,0.872130663,6.617437096,1.130225366,1.924575851,3.158936059,1.187527426,4.508366453,0.184773691,1.288064297,4.750086111,0.914010963,3.369603737,1.874745513,1.967092801,0.987089991,0.082533133,1.001238457,1.100358961,2.697101455,2.075381612,0.900414963,1.609644117,3.87921716,1.551984221,1.264973818,2.161398657,1.105195692,2.132970413,1.639875252,2.135224651,2.123378757,0.619965714,4.518211912,0.146166864,0.379702307,1.013897366,0.120006931,NK
a2189,0.271484863,1.20058949,1.922992156,0.870950684,3.242899228,2.284448026,1.07996594,1.494764613,1.536910994,0.255184534,0.164867951,2.371926268,0.952454812,0.193912151,4.370909615,1.093091927,2.754351467,1.954706372,0.269970482,1.046374941,4.5816201,0.921170927,1.470698678,3.479461087,2.944590815,1.622822062,3.557614039,0.868427431,2.274962047,1.694838554,4.558002724,2.082501531,0.756873527,4.023944749,0.972941132,3.132428025,3.57825346,3.456059878,4.780631636,4.420376493,1.077719556,0.508894985,4.352339633,0.494489654,1.522166425,1.832215743,1.516282105,4.339149867,1.672701157,1.719527654,CD8 T
a2190,1.630894645,0.169106823,3.140165252,2.696623172,2.019938524,2.222087442,2.6150549,0.577351279,1.063832965,2.595173615,0.526979322,2.563432224,1.272005026,0.435172109,2.112853924,2.928793112,1.467154336,2.591205844,2.03142083,3.326878201,1.249062894,0.319081898,0.783707599,2.981847701,6.583194623,1.383832857,3.869539704,1.793516765,2.326967684,4.248738482,1.434106634,2.910426679,0.572065327,1.798290519,0.117409256,1.865644469,0.783334128,4.413559037,1.487404906,0.499608259,2.171968849,1.117065928,3.8183746,1.731425778,2.541944171,3.173602644,11.7265771,0.424575589,4.705806164,1.785381192,CD4 T
a2191,0.593662718,4.611632709,2.122093509,2.222339515,1.715840042,0.818979258,1.165336016,1.686057806,0.772158811,2.80853071,1.839808106,5.432883609,1.502252185,0.838585485,0.842017571,1.030107555,1.78788588,3.418788837,1.383287977,1.859281285,0.501808869,1.672000119,2.176283126,0.38342963,0.651488422,1.42857943,3.995066745,3.174713868,3.028950181,2.188580229,3.091649743,1.038376009,3.82433183,0.258104701,0.537448745,1.24563686,0.415133872,0.839347668,1.514946697,1.054064007,0.969954837,2.079618425,0.280952237,3.058465884,0.504734425,1.520052215,3.316723381,0.443750639,1.553133488,4.105554045,CD8 T
a2192,4.458315667,0.341023321,1.108935858,1.807190383,1.295791221,0.550973785,2.370721069,0.550318702,0.355602989,0.630930309,1.337956674,1.265661283,2.29344774,1.059204878,1.340446683,1.371295513,0.912874591,0.923234057,1.686804077,2.624690837,2.036358997,0.559311406,1.011594321,1.641265113,1.603450422,1.545288098,2.107591202,1.335275414,2.654283316,1.24302891,1.485145505,0.523228392,3.147767319,2.229970141,1.95524815,1.778969943,1.179732546,1.725232244,0.496090856,2.511940474,0.780466254,2.790611483,10.67466716,1.856151085,1.951735774,0.452284143,1.751477976,1.673054777,2.425708879,6.793808437,CD8 T
